,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
632,2022-06-07 10:26:54+00:00,https://twitter.com/jayblife/status/1534119703869804547,jayblife,Twitter for iPhone,"Virginia, USA",Day 7- Read the 14 pg. Scrum Guide  #30daysoflearning,0,0,0,0
633,2022-06-07 10:23:57+00:00,https://twitter.com/jayblife/status/1534118961259872258,jayblife,Twitter for iPhone,"Virginia, USA",Day 6- Officially registered for the Scrum Master Course #30daysoflearning,0,0,0,0
634,2022-06-07 10:21:25+00:00,https://twitter.com/jayblife/status/1534118323616632834,jayblife,Twitter for iPhone,"Virginia, USA",Day 5-  #30daysoflearning https://t.co/cbEvkq8X7A,0,0,0,0
635,2022-06-07 10:18:31+00:00,https://twitter.com/jayblife/status/1534117594386530304,jayblife,Twitter for iPhone,"Virginia, USA",Day 4- Rest #30daysoflearning,0,0,0,0
636,2022-06-07 06:21:11+00:00,https://twitter.com/KorpBrother/status/1534057868386832385,KorpBrother,Twitter for Android,"Jos, Nigeria",Today we begin. #NG30DaysOfLearning https://t.co/k1sBRi2UI0,4,0,0,0
637,2022-06-06 22:35:45+00:00,https://twitter.com/Blessin18666665/status/1533940736655237127,Blessin18666665,Twitter for Android,Nigeria,"@TheOyinbooke I am actually in this category
My laptop got stolen about two weeks ago, I have a lot of pending works
And I am also interested in d #NG30DaysOfLearning",4,1,0,0
638,2022-06-06 21:43:13+00:00,https://twitter.com/unstoppable_tp/status/1533927517505060864,unstoppable_tp,Twitter for Android,"Ekiti, Nigeria","@TheOyinbooke I am now in this category 🥺.
My laptop just got burnt beyond repair yesterday due to power surge, when I am just at the beginning of #NG30DaysOfLearning 😭😭😭.

#datafam please help!🙏🙇‍♂️🙏🙇‍♂️🙏",1,1,0,0
639,2022-06-06 17:47:36+00:00,https://twitter.com/TheOyinbooke/status/1533868221715169282,TheOyinbooke,Twitter for Android,Nigeria,"If you are a student, I want you to promise me that you will give your best to the #NG30DaysOfLearning
We are starting tomorrow with a GitHub Profile session. Yes, we want you to start from there. Empty profile but you will appreciate the growth at the end of the program. https://t.co/2bTpfgnnhZ",289,50,5,11
640,2022-06-06 00:17:24+00:00,https://twitter.com/jayblife/status/1533603930768277506,jayblife,Twitter for iPhone,"Virginia, USA",Day 3- Spent the day at the Spa. Learned about proper sleeping techniques to reduce tension 🥰 #30daysoflearning,0,0,0,0
641,2022-06-03 03:49:53+00:00,https://twitter.com/jayblife/status/1532570240139288576,jayblife,Twitter for iPhone,"Virginia, USA",Day 2- Studying the Agile Manifesto #30daysoflearning,0,0,0,0
642,2022-06-02 06:54:21+00:00,https://twitter.com/onlychibu/status/1532254273391759362,onlychibu,Twitter for Android,Nigeria,@Richie4love @TheOyinbooke #NG30DaysofLearning,0,0,0,1
643,2022-06-02 06:53:17+00:00,https://twitter.com/Richie4love/status/1532254005161762816,Richie4love,Twitter for Android,,"@pdestiny_tobias @TheOyinbooke Is it #NG30DaysofLearning or the Power Automate course on Udemy? 
Let me know, thank you",0,1,0,1
644,2022-06-01 14:55:43+00:00,https://twitter.com/Olaoluwa__Mercy/status/1532013026739642380,Olaoluwa__Mercy,Twitter for Android,Ile-Ife,June🤝#30daysoflearning,1,0,0,0
645,2022-05-31 21:39:54+00:00,https://twitter.com/Richie4love/status/1531752354332266496,Richie4love,Twitter for Android,,"If you are a student and you are trying to apply for #NG30DaysOfLearning and you don't know the steps to take Watch this video 👇🏾 on YouTube 

https://t.co/qc8UH78t8l",8,5,0,0
646,2022-05-31 18:55:51+00:00,https://twitter.com/TheOyinbooke/status/1531711071152742400,TheOyinbooke,Twitter for Android,Nigeria,"Dear Student, don't forget what I told you, if you give your time and stay focused for the #NG30DaysOfLearning, you will be proud of your growth.
Clear your calendar today!",73,9,1,11
647,2022-05-31 18:33:36+00:00,https://twitter.com/TheOyinbooke/status/1531705471064752130,TheOyinbooke,Instagram,Nigeria,"Join me tonight on IG Live as we talk more about the #30DaysOfLearning Program.
Come with your questions https://t.co/zW1BgTZsvL",5,0,0,0
648,2022-05-31 18:08:54+00:00,https://twitter.com/TheOyinbooke/status/1531699253038485506,TheOyinbooke,Twitter Web App,Nigeria,"If you have signed up for the #NG30DaysOfLearning and on Discord Channel, check now, there is a welcome message for you! 💙💙💙",43,10,0,8
649,2022-05-30 23:08:41+00:00,https://twitter.com/TheOyinbooke/status/1531412309251342339,TheOyinbooke,Twitter for Android,Nigeria,Who else is counting down to #NG30DaysOfLearning with me?,62,10,1,14
650,2022-05-30 13:16:02+00:00,https://twitter.com/TheOyinbooke/status/1531263164628836353,TheOyinbooke,Twitter for Android,Nigeria,"Full clip here. This Ads is golden.

This is Miracle! This is Microsoft Excel.
Serving the world, enabling and empowering people to do more for ages!

We will start our data analysis journey from this historic work tool in our #NG30DaysOfLearning
Link https://t.co/5Ct8uxHjFJ https://t.co/iWyHfruLsJ",56,18,3,4
651,2022-05-30 12:54:43+00:00,https://twitter.com/TheOyinbooke/status/1531257799447126016,TheOyinbooke,Twitter for Android,Nigeria,"Saw this video of Microsoft Excel in 1992.

Been a long way coming.
If you are in the data analysis track of the #NG30DaysOfLearning, we will start from Excel and you will see the amazing work that can be done here.

Register here https://t.co/hysLPO5XJy https://t.co/8T9CtGldqZ",50,11,2,4
652,2022-05-30 12:15:59+00:00,https://twitter.com/TheOyinbooke/status/1531248050701750275,TheOyinbooke,Twitter Web App,Nigeria,"Watch my co-laborer @japhletnwamu message for every Nigerian student right now.

The message is simple - Register for #NG30DaysOfLearning 

For a Guide, check the link below 👇👇 https://t.co/Rb6OnYB4Xq",10,3,1,4
653,2022-05-28 19:19:43+00:00,https://twitter.com/TheOyinbooke/status/1530629912452812803,TheOyinbooke,Twitter Web App,Nigeria,"Hustle for Skill while you can and when most profitable.
As a student, this is the best time to hustle for skill.

Join us to learn and build in the #NG30DaysOfLearning
Register here: https://t.co/hysLPO5XJy https://t.co/PauY4tTYEk",32,13,0,1
654,2022-05-21 18:44:02+00:00,https://twitter.com/Iam_samsteve/status/1528084217711689728,Iam_samsteve,Twitter for Android,World,"I'm looking at this dataset and can't figure out where to begin with the analysis...

Sometimes, I ask myself who send me message

But, we die here

#30daysofexcel #30daysoflearning #DataAnalytics",0,0,0,0
655,2022-05-20 16:21:33+00:00,https://twitter.com/ChiJaah/status/1527685973181702148,ChiJaah,Twitter for Android,"Enugu, Nigeria","@TheOyinbooke Already applied for #NG30DaysOfLearning 
Can't wait 😉",1,0,1,0
656,2022-05-20 15:42:20+00:00,https://twitter.com/TheOyinbooke/status/1527676102465945602,TheOyinbooke,Twitter for Android,Nigeria,"Thank you for the DMs. You've the right to be in my DM if you are a student in Nigeria and Africa.

My assignment is to ensure you learn Microsoft Technologies and build for yourself a career full of wins.

I have lots of initiatives and I need YOU to help YOU
#NG30DaysOfLearning https://t.co/2Q4Zh1mfld",177,24,1,9
657,2022-05-19 18:28:07+00:00,https://twitter.com/TheOyinbooke/status/1527355436584017922,TheOyinbooke,Twitter Web App,Nigeria,"Thank you guys for registering and sharing the #NG30DaysOfLearning with your friends and network.

We are starting on June 1, 2022.
Apologies for the delay with communication. 
We are making sure you will get the best from this program",68,23,1,9
658,2022-05-17 19:38:03+00:00,https://twitter.com/quadrihabeeb94/status/1526648257622974467,quadrihabeeb94,Twitter for Android,,If you are a student jump on this one but @TheOyinbooke I am still a student sir can I also jump on it #NG30DaysofLearning https://t.co/01FD4oFMeQ,1,0,0,0
659,2022-05-17 18:58:00+00:00,https://twitter.com/TheOyinbooke/status/1526638180354691073,TheOyinbooke,Twitter for Android,Nigeria,"Summary of my day. As we prepare to commence the #NG30DaysOfLearning for Students by June 1st. We will start sending out communication soon.

This opportunity will change lots of people's stories forever! I am assuring you this.
Link 👇 Share with others
https://t.co/ELX4fiVESW https://t.co/hE2V447onU",83,29,2,4
660,2022-05-12 21:29:04+00:00,https://twitter.com/vicmela1/status/1524864259280322585,vicmela1,Twitter for Android,"Enugu, Nigeria","One step at a time 
#programming
#DataScience
#ArtificialIntelligence
#Impact
@TheOyinbooke 
#NG30DaysOfLearning

Here's the link to the file:

https://t.co/3Kqd0y9hEX",2,1,0,0
661,2022-05-12 16:16:14+00:00,https://twitter.com/TheOyinbooke/status/1524785529643991041,TheOyinbooke,Twitter for Android,Nigeria,"The plan is big and we have the resources to deliver a great learning experience.
- FREE Certification Voucher
- Mentorship
- Soft Skills
On top learning Data Analysis, Power Platform, and Data Science and Machine Learning 🔥
https://t.co/ELX4fiVESW
#NG30DaysOfLearning",171,52,0,16
662,2022-05-12 16:14:53+00:00,https://twitter.com/TheOyinbooke/status/1524785191503421442,TheOyinbooke,Twitter for Android,Nigeria,"Thank you all for the love and support.
6k+ students already registered.

Someone's success story will reference your kind gesture of sharing this link with them some day.
Let's keep sharing and encourage people to register.
https://t.co/ELX4fiVESW
#NG30DaysOfLearning",42,21,2,1
663,2022-05-11 21:47:59+00:00,https://twitter.com/Fabulousnani01/status/1524506631765204993,Fabulousnani01,Twitter for Android,,"Also follow these accounts to gain Clarity and stay updated.

@DavidAbu_
  @TheOyinbooke
 @CinnamonXi 
@japhletnwamu 
@OluwatobiYusuf_ 

#NG30DaysOfLearning #DataAnalytics #DataScience #MSBuild",4,3,0,0
664,2022-05-11 21:47:58+00:00,https://twitter.com/Fabulousnani01/status/1524506628443320322,Fabulousnani01,Twitter for Android,,"Now the ASUU strike is stretched. As a student don't miss yet again another opportunity #NG30DaysOfLearning to learn ML, Data science, Data analytics and Powerplatform for FREE with @TheOyinbooke and the organizing team. Register here 👉https://t.co/6MqYXrQ7nQ and share wide.",3,2,0,1
665,2022-05-11 17:35:46+00:00,https://twitter.com/OfficialSamAyo/status/1524443160461598721,OfficialSamAyo,Twitter for Android,"Lagos, Nigeria","Hi community,
If you are a Nigerian student and interested in learning data analysis, power platform, cloud, data science and machine learning.
Register here https://t.co/bPBatgz3Pv
#NG30DaysOfLearning https://t.co/TqXN8K4Tk9
don't miss my tweet.",2,0,0,0
666,2022-05-11 16:57:03+00:00,https://twitter.com/TheOyinbooke/status/1524433415591845888,TheOyinbooke,Twitter for Android,Nigeria,"Thank you all for pushing and supporting this learning opportunity.
I have seen lives and careers getting transformed through skill acquisition in less than 30 days.
Let's keep sharing the registration link https://t.co/hysLPO5XJy
#NG30DaysOfLearning",10,3,0,1
667,2022-05-11 16:47:32+00:00,https://twitter.com/TheOyinbooke/status/1524431019079868416,TheOyinbooke,Twitter for Android,Nigeria,"This is unfair on the Polytechnic students.. adding a strike to the stigma on their certificates in the labour market is nothing but a dream killer card.

If you are a Polytechnic student right now, take part in this upskilling program
https://t.co/ELX4fiVESW
#NG30DaysOfLearning https://t.co/A7AGsVOcnP",16,8,1,0
668,2022-05-11 12:29:44+00:00,https://twitter.com/__nkari/status/1524366142701281286,__nkari,Twitter for Android,"Calabar, Nigeria",#NG30DaysOfLearning https://t.co/ZNe0cnBgvP,0,0,0,0
669,2022-05-11 11:50:59+00:00,https://twitter.com/TheOyinbooke/status/1524356389879095297,TheOyinbooke,Twitter for Android,Nigeria,"Join me live on LinkedIn in 10minutes time as we discuss more on the #NG30DaysOfLearning programme

https://t.co/i9cy9iYYLa

I will be waiting for YOU 💙💙💙",12,3,0,0
670,2022-05-11 10:05:47+00:00,https://twitter.com/TheOyinbooke/status/1524329915302268929,TheOyinbooke,Twitter for Android,Nigeria,"My view this morning 💙💙💙. Something big is coming for YOU.

If you are a Nigerian student and interested in learning data analysis, power platform, cloud, data science and machine learning, don't miss my tweet.

Register here https://t.co/hysLPO5XJy
#NG30DaysOfLearning https://t.co/nyusqmZgyx",78,29,1,4
671,2022-05-11 09:49:43+00:00,https://twitter.com/TheOyinbooke/status/1524325874245505029,TheOyinbooke,Twitter for Android,Nigeria,"My view this morning 💙💙💙. Something big is coming for YOU.

If you are a Nigerian student and interested in learning data analysis, power platform, cloud, data science and machine learning, don't miss my tweet.

Register here https://t.co/hysLPO5XJy
#NG30DaysOfLearning https://t.co/MVOSfvc6rq",64,16,1,7
672,2022-05-10 21:22:12+00:00,https://twitter.com/TheOyinbooke/status/1524137755101519873,TheOyinbooke,Twitter for Android,Nigeria,"Listen to the recordings to learn more about the #NG30DaysOfLearning initiative.

So much is packed into this program and no student should miss out because they weren't aware.

So, help retweet this aggressively for wider reach 💙💙💙 https://t.co/n8jiLQZqiy",39,22,0,0
673,2022-05-10 21:04:38+00:00,https://twitter.com/TheOyinbooke/status/1524133333806030848,TheOyinbooke,Twitter for Android,Nigeria,"Thank you all for your support.

Let's get this tweet to the face of every student with the hashtag
#NG30DaysOfLearning",16,9,0,1
674,2022-05-10 19:26:22+00:00,https://twitter.com/Nathanielnosa/status/1524108605527662594,Nathanielnosa,Twitter for Android,"Lagos, Nigeria","https://t.co/SeS1t6wisW

#30daysoflearning
#share #tech #techanddata #data
#techndata
#techndatatraining",0,0,0,0
675,2022-05-10 17:33:22+00:00,https://twitter.com/TheOyinbooke/status/1524080168977014785,TheOyinbooke,Twitter for Android,Nigeria,"As a student, you might not know why you need to learn some things now but if you do so today, posterity will thank you for such investment.

Follow me, let's do this together!
#NG30DaysOfLearning",55,12,0,0
676,2022-05-10 17:30:02+00:00,https://twitter.com/TheOyinbooke/status/1524079329344475137,TheOyinbooke,Twitter for Android,Nigeria,"I love playing football but you know what is much more interesting? Learning with a group of people with similar interests.

Every student affected by #ASUUStrike who is interested in learning Tech and Data should fill this form
https://t.co/ELX4fiVESW
#NG30DaysOfLearning https://t.co/KBHpUNmLme",28,9,0,1
677,2022-05-10 08:26:54+00:00,https://twitter.com/LibraryImpactNG/status/1523942645915172865,LibraryImpactNG,Twitter for Android,"Lagos, Nigeria.",Why not join the #NG30daysofLearning while waiting out the ASUU strike?! https://t.co/Wxh7bhp7GU,0,0,0,0
678,2022-05-09 17:11:34+00:00,https://twitter.com/TheOyinbooke/status/1523712292642504704,TheOyinbooke,Twitter for Android,Nigeria,"Since I read the ASUU Strike announcement, I have been frowning my face on behalf of our Students.

Frowning face is not enough hence this training programme for students.
Data Analysis, Power Platform, Data Science &amp; Machine Learning
https://t.co/ELX4fiWcIu
#NG30DaysOfLearning https://t.co/YEPKu5INwp",140,40,1,9
